_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
67a9ed034165e9d29c47490d,Dashboards com Power BI,livros,54.26,6.0529980868,2021/08/15,Beatriz Moraes,ES,5,cartao_credito,1,-19.19,-40.34
67a9ed034165e9d29c474915,Ciência de dados com python,livros,72.18,1.4278069198,2022/08/15,Isabella Pereira,PE,5,cartao_debito,1,-8.38,-37.86
67a9ed034165e9d29c474921,Iniciando em programação,livros,62.27,0.0,2020/09/15,Beatriz Moraes,PR,5,cartao_credito,1,-24.89,-51.55
67a9ed034165e9d29c474923,Iniciando em programação,livros,58.67,7.6040397088,2021/09/15,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474931,Ciência de dados com python,livros,57.46,3.5858371267,2022/09/15,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
67a9ed034165e9d29c474939,Modelagem preditiva,livros,73.96,1.5225865648,2020/10/15,Bruno Rodrigues,MG,5,cupom,1,-18.1,-44.38
67a9ed034165e9d29c474942,Iniciando em programação,livros,75.74,7.1967434663,2021/10/15,Camila Ribeiro,RS,4,cartao_credito,8,-30.17,-53.5
67a9ed034165e9d29c47495d,Modelagem preditiva,livros,92.2,5.7977878002,2021/11/15,Beatriz Moraes,MG,4,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c474977,Ciência de dados com python,livros,95.84,5.6342961997,2021/12/15,João Souza,DF,5,cartao_credito,1,-15.83,-47.86
67a9ed034165e9d29c474986,Modelagem preditiva,livros,109.33,3.4059326576,2022/12/15,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
67a9ed034165e9d29c47498d,Modelagem preditiva,livros,70.46,1.3362220943,2020/01/16,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c47498f,Ciência de dados com python,livros,61.04,9.4921317537,2020/01/16,Bruno Rodrigues,SP,4,cartao_credito,2,-22.19,-48.79
67a9ed034165e9d29c474997,Iniciando em programação,livros,67.63,1.185533108,2021/01/16,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
67a9ed034165e9d29c4749b4,Dashboards com Power BI,livros,48.04,2.841111385,2021/02/16,Larissa Alves,PB,5,cartao_credito,1,-7.28,-36.72
67a9ed034165e9d29c4749b7,Modelagem preditiva,livros,82.2,4.6656795214,2021/02/16,Isabella Pereira,GO,5,cartao_credito,1,-15.98,-49.86
67a9ed034165e9d29c4749c7,Ciência de dados com python,livros,81.89,4.891500667,2020/03/16,Isabella Pereira,RJ,5,cartao_credito,3,-22.25,-42.66
67a9ed034165e9d29c4749cb,Iniciando em programação,livros,51.88,0.0,2021/03/16,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
67a9ed034165e9d29c4749d4,Ciência de dados com python,livros,78.83,10.4393957342,2022/03/16,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c4749e3,Dashboards com Power BI,livros,54.18,3.1736988169,2023/03/16,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
67a9ed034165e9d29c474a05,Modelagem preditiva,livros,98.48,2.8282027988,2020/05/16,Larissa Alves,PE,5,cartao_credito,4,-8.38,-37.86
67a9ed034165e9d29c474a08,Modelagem preditiva,livros,66.14,1.1061950906,2020/05/16,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
67a9ed034165e9d29c474a0e,Dashboards com Power BI,livros,53.94,10.94979062,2021/05/16,Camila Ribeiro,DF,3,cartao_credito,3,-15.83,-47.86
67a9ed034165e9d29c474a15,Ciência de dados com python,livros,76.32,4.5949149238,2022/05/16,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474a1a,Iniciando em programação,livros,56.6,3.7007918749,2020/06/16,Beatriz Moraes,SP,5,cartao_credito,9,-22.19,-48.79
67a9ed034165e9d29c474a1b,Dashboards com Power BI,livros,42.19,2.5352673877,2020/06/16,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474a79,Dashboards com Power BI,livros,51.3,3.0146965776,2022/09/16,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474a7b,Iniciando em programação,livros,44.69,2.6683848666,2020/10/16,João Souza,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474a95,Iniciando em programação,livros,45.17,3.2935817854,2022/10/16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474a9c,Modelagem preditiva,livros,66.06,4.4059114398,2021/11/16,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
67a9ed034165e9d29c474aa8,Dashboards com Power BI,livros,51.59,3.0301382052,2022/11/16,Rafael Costa,RN,5,cartao_credito,4,-5.81,-36.59
67a9ed034165e9d29c474aac,Ciência de dados com python,livros,75.92,1.6269506684,2020/12/16,Thiago Silva,RS,5,cartao_credito,5,-30.17,-53.5
67a9ed034165e9d29c474ab3,Ciência de dados com python,livros,64.72,9.8257596613,2020/12/16,Pedro Gomes,SP,3,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474ab4,Dashboards com Power BI,livros,40.73,0.0,2020/12/16,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474abb,Modelagem preditiva,livros,71.71,4.7581895995,2021/12/16,Juliana Costa,SP,4,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474abe,Iniciando em programação,livros,79.03,5.147957578,2022/12/16,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c474ac5,Dashboards com Power BI,livros,35.76,0.0,2020/01/17,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474acb,Dashboards com Power BI,livros,59.9,3.8765069472,2021/01/17,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
67a9ed034165e9d29c474ad0,Dashboards com Power BI,livros,50.27,2.9598521763,2021/01/17,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474af3,Iniciando em programação,livros,50.37,10.2376312525,2021/02/17,Felipe Santos,RJ,1,cupom,1,-22.25,-42.66
67a9ed034165e9d29c474af4,Ciência de dados com python,livros,79.5,5.6322511785,2021/02/17,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
67a9ed034165e9d29c474b13,Dashboards com Power BI,livros,58.27,0.0,2021/03/17,Thiago Silva,PE,2,cartao_credito,4,-8.38,-37.86
67a9ed034165e9d29c474b15,Iniciando em programação,livros,51.91,3.2951558589,2022/03/17,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
67a9ed034165e9d29c474b1f,Modelagem preditiva,livros,83.97,10.713085271,2023/03/17,João Souza,BA,4,cartao_debito,1,-13.29,-41.71
67a9ed034165e9d29c474b20,Ciência de dados com python,livros,65.52,3.7718687981,2023/03/17,Juliana Costa,CE,4,cartao_credito,1,-5.2,-39.53
67a9ed034165e9d29c474b24,Dashboards com Power BI,livros,37.7,9.8094212008,2020/04/17,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474b26,Modelagem preditiva,livros,91.67,2.465590786,2020/04/17,Thiago Silva,BA,5,boleto,1,-13.29,-41.71
67a9ed034165e9d29c474b2c,Modelagem preditiva,livros,62.81,3.6332203544,2021/04/17,Beatriz Moraes,RJ,1,cartao_credito,8,-22.25,-42.66
67a9ed034165e9d29c474b31,Modelagem preditiva,livros,72.5,4.1435327995,2022/04/17,Felipe Santos,RJ,3,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c474b4a,Dashboards com Power BI,livros,37.95,9.5763036169,2022/05/17,Camila Ribeiro,SP,1,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474b5a,Modelagem preditiva,livros,74.26,1.5385606623,2021/06/17,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c474b6d,Dashboards com Power BI,livros,41.98,0.0,2021/07/17,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474b72,Iniciando em programação,livros,69.28,4.2200561029,2021/07/17,João Souza,BA,5,cartao_credito,2,-13.29,-41.71
67a9ed034165e9d29c474b88,Dashboards com Power BI,livros,40.62,9.9649024163,2020/08/17,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c474b8c,Ciência de dados com python,livros,67.19,1.1621044317,2021/08/17,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474ba7,Iniciando em programação,livros,82.09,1.9554846065,2022/09/17,Juliana Costa,ES,3,cartao_credito,1,-19.19,-40.34
67a9ed034165e9d29c474bc6,Modelagem preditiva,livros,98.04,2.8047741225,2020/11/17,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474bde,Modelagem preditiva,livros,72.95,1.4688071033,2022/11/17,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
67a9ed034165e9d29c474be3,Dashboards com Power BI,livros,35.23,2.4021565035,2020/12/17,Felipe Santos,GO,5,cartao_credito,10,-15.98,-49.86
67a9ed034165e9d29c474be6,Dashboards com Power BI,livros,46.37,0.0,2020/12/17,João Souza,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474bea,Modelagem preditiva,livros,72.21,4.3760697883,2021/12/17,Larissa Alves,MG,3,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c474c02,Iniciando em programação,livros,48.72,11.6885797956,2020/01/18,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
67a9ed034165e9d29c474c08,Iniciando em programação,livros,45.94,2.9772713191,2021/01/18,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474c32,Iniciando em programação,livros,77.19,4.9985504563,2023/02/18,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474c3f,Dashboards com Power BI,livros,44.57,0.0,2021/03/18,Beatriz Moraes,MG,3,cartao_credito,2,-18.1,-44.38
67a9ed034165e9d29c474c4e,Ciência de dados com python,livros,55.65,0.0,2023/03/18,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c474c7a,Ciência de dados com python,livros,99.68,2.8920991887,2021/05/18,Beatriz Moraes,RJ,5,cartao_credito,7,-22.25,-42.66
67a9ed034165e9d29c474c80,Ciência de dados com python,livros,52.97,3.1036190536,2022/05/18,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474c83,Ciência de dados com python,livros,93.09,5.2455392599,2022/05/18,João Souza,PA,5,boleto,1,-3.79,-52.48
67a9ed034165e9d29c474c88,Modelagem preditiva,livros,87.02,5.5219683837,2020/06/18,Larissa Alves,ES,5,cartao_credito,8,-19.19,-40.34
67a9ed034165e9d29c474c93,Modelagem preditiva,livros,103.68,11.7625834753,2021/06/18,Bruno Rodrigues,MA,4,cartao_credito,4,-5.42,-45.44
67a9ed034165e9d29c474c99,Modelagem preditiva,livros,87.11,2.2227845043,2022/06/18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474ca2,Ciência de dados com python,livros,60.51,3.7530799866,2020/07/18,Isabella Pereira,RJ,3,cartao_credito,2,-22.25,-42.66
67a9ed034165e9d29c474ca5,Iniciando em programação,livros,80.12,1.8505880331,2020/07/18,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474cb7,Ciência de dados com python,livros,92.69,5.2242404633,2022/07/18,Thiago Silva,BA,2,cartao_credito,1,-13.29,-41.71
67a9ed034165e9d29c474cb9,Modelagem preditiva,livros,86.63,5.1390518715,2020/08/18,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c474cba,Modelagem preditiva,livros,67.98,4.3067426393,2020/08/18,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474cc8,Dashboards com Power BI,livros,52.18,10.3340083073,2022/08/18,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
67a9ed034165e9d29c474ce0,Ciência de dados com python,livros,55.2,3.2223598448,2022/09/18,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474ce3,Modelagem preditiva,livros,86.08,5.2705131872,2022/09/18,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474cf0,Dashboards com Power BI,livros,38.47,5.2122280895,2021/10/18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474cf8,Ciência de dados com python,livros,63.32,0.0,2022/10/18,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
67a9ed034165e9d29c474d05,Modelagem preditiva,livros,83.42,4.7249899477,2021/11/18,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474d09,Ciência de dados com python,livros,72.07,1.4219497507,2021/11/18,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474d0e,Modelagem preditiva,livros,82.51,16.0394374802,2022/11/18,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474d23,Iniciando em programação,livros,41.3,3.0875159279,2021/12/18,Rafael Costa,SP,4,cartao_credito,7,-22.19,-48.79
67a9ed034165e9d29c474d33,Dashboards com Power BI,livros,56.41,3.2924396082,2021/01/19,Bruno Rodrigues,RS,5,cartao_credito,7,-30.17,-53.5
67a9ed034165e9d29c474d3d,Modelagem preditiva,livros,67.63,3.8842199504,2023/01/19,Lucas Oliveira,ES,4,cupom,1,-19.19,-40.34
67a9ed034165e9d29c474d5d,Ciência de dados com python,livros,65.93,4.0416786811,2023/02/19,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474d5e,Iniciando em programação,livros,62.46,0.0,2020/03/19,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474d6b,Modelagem preditiva,livros,86.12,2.1700699827,2022/03/19,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c474d71,Modelagem preditiva,livros,62.1,9.6862525433,2023/03/19,João Souza,SP,3,cartao_credito,6,-22.19,-48.79
67a9ed034165e9d29c474d77,Ciência de dados com python,livros,73.36,4.5932114541,2020/04/19,Larissa Alves,MG,1,cartao_credito,8,-18.1,-44.38
67a9ed034165e9d29c474d7a,Iniciando em programação,livros,82.94,4.9474100081,2020/04/19,Mariana Ferreira,MG,5,boleto,1,-18.1,-44.38
67a9ed034165e9d29c474d92,Dashboards com Power BI,livros,50.06,2.948670308,2022/04/19,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c474d96,Modelagem preditiva,livros,62.52,6.4928182374,2020/05/19,Beatriz Moraes,SP,1,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c474d98,Dashboards com Power BI,livros,53.48,3.1307750193,2020/05/19,Camila Ribeiro,SC,1,boleto,1,-27.45,-50.95
67a9ed034165e9d29c474da3,Dashboards com Power BI,livros,45.14,2.9346737258,2021/05/19,Pedro Gomes,BA,5,cartao_credito,1,-13.29,-41.71
67a9ed034165e9d29c474da7,Dashboards com Power BI,livros,51.31,0.0,2022/05/19,Larissa Alves,PR,4,cartao_credito,3,-24.89,-51.55
67a9ed034165e9d29c474db1,Iniciando em programação,livros,67.8,3.8989228424,2020/06/19,Beatriz Moraes,SP,2,cartao_credito,2,-22.19,-48.79
67a9ed034165e9d29c474dc5,Iniciando em programação,livros,43.78,2.6199301043,2020/07/19,Isabella Pereira,SC,5,boleto,1,-27.45,-50.95
67a9ed034165e9d29c474ddb,Ciência de dados com python,livros,72.34,1.4363264385,2022/07/19,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
67a9ed034165e9d29c474de1,Modelagem preditiva,livros,103.81,3.112009264,2020/08/19,Rafael Costa,RJ,4,boleto,1,-22.25,-42.66
67a9ed034165e9d29c474e03,Dashboards com Power BI,livros,58.68,0.0,2020/10/19,Lucas Oliveira,AL,2,cartao_credito,2,-9.62,-36.82
67a9ed034165e9d29c474e04,Ciência de dados com python,livros,94.17,12.8123203075,2021/10/19,Bianca Santos,CE,4,cartao_credito,5,-5.2,-39.53
67a9ed034165e9d29c474e09,Iniciando em programação,livros,40.4,0.0,2022/10/19,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c474e1f,Dashboards com Power BI,livros,39.8,0.0,2021/11/19,Camila Ribeiro,GO,5,cartao_credito,1,-15.98,-49.86
67a9ed034165e9d29c474e23,Iniciando em programação,livros,78.08,4.4406510126,2022/11/19,Bruno Rodrigues,SC,5,cartao_credito,7,-27.45,-50.95
67a9ed034165e9d29c474e24,Ciência de dados com python,livros,85.14,2.1178879309,2022/11/19,Isabella Pereira,SC,3,cartao_credito,8,-27.45,-50.95
67a9ed034165e9d29c474e27,Iniciando em programação,livros,62.64,3.8664960787,2022/11/19,Camila Ribeiro,SC,3,cartao_credito,1,-27.45,-50.95
67a9ed034165e9d29c474e44,Modelagem preditiva,livros,84.59,5.1911751697,2020/01/20,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474e52,Dashboards com Power BI,livros,44.45,2.6499546852,2022/01/20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474e5a,Modelagem preditiva,livros,64.08,3.6951931302,2023/01/20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
67a9ed034165e9d29c474e5e,Modelagem preditiva,livros,67.12,3.8627148881,2020/02/20,Beatriz Moraes,SC,5,cartao_credito,4,-27.45,-50.95
67a9ed034165e9d29c474e65,Modelagem preditiva,livros,69.42,1.280845223,2021/02/20,Larissa Alves,RJ,5,cartao_credito,10,-22.25,-42.66
67a9ed034165e9d29c474e69,Dashboards com Power BI,livros,39.81,2.6508672606,2021/02/20,Camila Ribeiro,PE,1,cartao_credito,5,-8.38,-37.86
67a9ed034165e9d29c474e72,Iniciando em programação,livros,87.06,2.2201221548,2023/02/20,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
67a9ed034165e9d29c474e8c,Ciência de dados com python,livros,86.94,4.9124193581,2021/03/20,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
67a9ed034165e9d29c474e93,Iniciando em programação,livros,81.58,1.9283286408,2022/03/20,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474e98,Modelagem preditiva,livros,71.75,1.4049107134,2023/03/20,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
67a9ed034165e9d29c474e9e,Modelagem preditiva,livros,63.15,4.2509626943,2023/03/20,Felipe Santos,GO,4,cartao_credito,1,-15.98,-49.86
67a9ed034165e9d29c474eb7,Dashboards com Power BI,livros,45.5,0.0,2021/04/20,Larissa Alves,SC,5,cupom,1,-27.45,-50.95
67a9ed034165e9d29c474ebc,Iniciando em programação,livros,85.42,5.0794625473,2022/04/20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474ec6,Iniciando em programação,livros,83.69,12.53388862,2020/05/20,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474ed0,Ciência de dados com python,livros,78.08,4.4406510126,2022/05/20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474f01,Dashboards com Power BI,livros,58.95,0.0,2021/07/20,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474f1a,Iniciando em programação,livros,69.23,4.2173937533,2021/08/20,Camila Ribeiro,MG,3,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c474f27,Ciência de dados com python,livros,63.91,4.0900273835,2020/09/20,Mariana Ferreira,RS,3,cupom,1,-30.17,-53.5
67a9ed034165e9d29c474f42,Dashboards com Power BI,livros,47.48,2.8112930697,2020/10/20,Lucas Oliveira,DF,4,boleto,1,-15.83,-47.86
67a9ed034165e9d29c474f47,Iniciando em programação,livros,63.4,3.6646360794,2020/10/20,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c474f5d,Ciência de dados com python,livros,81.48,5.0255770258,2020/11/20,Isabella Pereira,RJ,4,cartao_credito,3,-22.25,-42.66
67a9ed034165e9d29c474f69,Ciência de dados com python,livros,71.06,14.2898337019,2022/11/20,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c474f82,Iniciando em programação,livros,61.24,3.7871107549,2021/12/20,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
67a9ed034165e9d29c474f8f,Ciência de dados com python,livros,82.08,4.9016175954,2020/01/21,Felipe Santos,PE,2,cartao_credito,5,-8.38,-37.86
67a9ed034165e9d29c474f91,Iniciando em programação,livros,45.33,8.6556215157,2020/01/21,Lucas Oliveira,RJ,4,cartao_credito,4,-22.25,-42.66
67a9ed034165e9d29c474f97,Modelagem preditiva,livros,80.45,14.789822953,2020/01/21,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
67a9ed034165e9d29c474f98,Modelagem preditiva,livros,72.17,4.1259612922,2020/01/21,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
67a9ed034165e9d29c474f9b,Iniciando em programação,livros,45.31,0.0,2020/01/21,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
67a9ed034165e9d29c474fa1,Modelagem preditiva,livros,99.5,9.7781143756,2021/01/21,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c474fa2,Iniciando em programação,livros,87.49,2.2430183611,2021/01/21,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474fa3,Ciência de dados com python,livros,54.14,0.0,2021/01/21,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
67a9ed034165e9d29c474fa5,Dashboards com Power BI,livros,55.61,3.2498420149,2022/01/21,Bruno Rodrigues,RS,5,cartao_credito,1,-30.17,-53.5
67a9ed034165e9d29c474feb,Modelagem preditiva,livros,108.98,6.3339616693,2023/03/21,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
67a9ed034165e9d29c474fef,Ciência de dados com python,livros,83.87,2.0502642516,2023/03/21,Rafael Costa,SC,1,cartao_credito,10,-27.45,-50.95
67a9ed034165e9d29c474ff4,Iniciando em programação,livros,76.65,4.3701587181,2020/04/21,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
67a9ed034165e9d29c474ff7,Ciência de dados com python,livros,51.64,11.844061011,2020/04/21,Juliana Costa,PR,5,cartao_credito,10,-24.89,-51.55
67a9ed034165e9d29c474ff8,Iniciando em programação,livros,41.53,2.7424520861,2020/04/21,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c474ffc,Modelagem preditiva,livros,104.25,6.2380110245,2020/04/21,Bruno Rodrigues,PB,4,cartao_credito,9,-7.28,-36.72
67a9ed034165e9d29c475000,Modelagem preditiva,livros,61.02,3.5322573359,2021/04/21,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c47501a,Iniciando em programação,livros,74.13,4.2303253958,2021/05/21,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
67a9ed034165e9d29c475041,Ciência de dados com python,livros,88.66,5.0096550871,2020/07/21,Juliana Costa,SP,3,boleto,1,-22.19,-48.79
67a9ed034165e9d29c475047,Dashboards com Power BI,livros,46.56,5.6429962515,2020/07/21,João Souza,AM,5,cartao_credito,3,-3.47,-65.1
67a9ed034165e9d29c475048,Modelagem preditiva,livros,98.65,2.8372547874,2020/07/21,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
67a9ed034165e9d29c47504b,Ciência de dados com python,livros,66.51,15.1874856147,2020/07/21,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
67a9ed034165e9d29c475050,Modelagem preditiva,livros,76.8,1.673808021,2021/07/21,Thiago Silva,RJ,5,cupom,1,-22.25,-42.66
67a9ed034165e9d29c47505e,Modelagem preditiva,livros,83.98,4.754808263,2020/08/21,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
67a9ed034165e9d29c475061,Modelagem preditiva,livros,64.4,4.8282216053,2020/08/21,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c475065,Ciência de dados com python,livros,70.63,10.1404493816,2020/08/21,Rafael Costa,DF,5,cartao_credito,1,-15.83,-47.86
67a9ed034165e9d29c475073,Ciência de dados com python,livros,62.56,0.0,2022/08/21,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
67a9ed034165e9d29c47508e,Dashboards com Power BI,livros,49.79,0.0,2022/09/21,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
67a9ed034165e9d29c4750a1,Modelagem preditiva,livros,65.73,1.084363824,2022/10/21,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
67a9ed034165e9d29c4750a2,Dashboards com Power BI,livros,35.61,2.8359732029,2022/10/21,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c4750a5,Dashboards com Power BI,livros,47.99,13.0614256058,2020/11/21,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c4750ab,Dashboards com Power BI,livros,50.3,2.961449586,2020/11/21,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
67a9ed034165e9d29c4750ad,Dashboards com Power BI,livros,53.0,3.3483555441,2020/11/21,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c4750b3,Iniciando em programação,livros,57.26,4.4480380854,2021/11/21,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
67a9ed034165e9d29c4750b4,Ciência de dados com python,livros,57.04,0.0,2021/11/21,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
67a9ed034165e9d29c4750b7,Iniciando em programação,livros,79.02,4.8945894265,2022/11/21,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
67a9ed034165e9d29c4750bb,Ciência de dados com python,livros,76.68,4.6092443051,2022/11/21,Isabella Pereira,GO,5,cartao_credito,8,-15.98,-49.86
67a9ed034165e9d29c4750c7,Ciência de dados com python,livros,74.64,1.5587945191,2020/12/21,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
67a9ed034165e9d29c4750d7,Dashboards com Power BI,livros,44.84,3.2760102782,2020/01/22,Beatriz Moraes,MS,5,boleto,1,-20.51,-54.54
67a9ed034165e9d29c4750df,Dashboards com Power BI,livros,38.53,2.3403833984,2021/01/22,Larissa Alves,RJ,1,cupom,1,-22.25,-42.66
67a9ed034165e9d29c4750f3,Modelagem preditiva,livros,89.19,5.6889470126,2023/01/22,Beatriz Moraes,MG,2,cartao_credito,8,-18.1,-44.38
67a9ed034165e9d29c4750fa,Ciência de dados com python,livros,55.52,3.482537963,2020/02/22,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
67a9ed034165e9d29c4750fc,Dashboards com Power BI,livros,50.11,0.0,2020/02/22,Larissa Alves,MG,4,cartao_credito,2,-18.1,-44.38
67a9ed034165e9d29c475110,Iniciando em programação,livros,60.11,3.7269416544,2023/02/22,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
